Cell ID,Spot ID,80K Spots Position X,80K Spots Position Y,80K Spots Position Z
342,600036562,146.728,237.609,2.67277
331,600036563,185.833,237.567,2.76603
340,600036564,120.332,237.994,2.76591
221,600036565,193.127,238.042,2.6916
338,600036566,108.923,239.178,2.66382
349,600036567,177.862,240.393,2.66406
338,600036568,108.919,240.792,2.64364
339,600036569,169.478,240.738,2.7383
350,600036570,135.108,241.071,2.65682
348,600036571,107.434,241.477,2.60163
351,600036572,171.024,241.747,2.64645
350,600036573,133.812,242.223,2.68559
354,600036574,149.702,242.639,2.60216
348,600036575,103.206,242.826,2.72418
352,600036576,119.986,242.916,2.76847
346,600036577,153.856,243.128,2.75418
356,600036578,117.953,243.231,2.62928
346,600036579,159.069,243.51,2.61262
347,600036580,179.366,243.44,2.63328
348,600036581,106.176,244.053,2.70494
346,600036582,154.817,243.943,2.62804
360,600036583,184.266,244.52,2.70005
352,600036584,119.698,245.376,2.69087
348,600036585,103.432,245.73,2.68506
363,600036586,139.543,245.519,2.73063
351,600036587,166.065,245.759,2.7224
349,600036588,174.475,245.688,2.69445
356,600036589,119.676,246.429,2.68874
368,600036590,148.732,246.964,2.62446
362,600036591,154.384,246.739,2.6758
363,600036592,138.979,247.096,2.66759
356,600036593,116.928,247.564,2.75652
352,600036594,122.044,247.563,2.70821
362,600036595,159.332,247.517,2.76981
366,600036596,160.48,247.908,2.64628
359,600036597,110.804,248.286,2.61867
356,600036598,118.48,248.43,2.65041
359,600036599,108.197,249.145,2.60979
364,600036600,102.133,249.382,2.62897
372,600036601,105.705,249.338,2.74729
363,600036602,135.295,249.466,2.70673
363,600036603,142.158,249.33,2.7297
367,600036604,166.326,249.454,2.61801
358,600036605,189.157,249.519,2.7216
366,600036606,162.689,249.755,2.74311
368,600036607,143.055,250.321,2.74634
366,600036608,166.938,250.527,2.78434
374,600036609,181.94,250.65,2.691
371,600036610,117.317,252.109,2.72571
373,600036611,131.085,251.977,2.67181
376,600036612,184.952,251.926,2.74753
381,600036613,149.983,252.306,2.6706
366,600036614,163.576,252.5,2.63038
366,600036615,165.194,252.39,2.73705
377,600036616,169.503,253.014,2.69416
372,600036617,108.523,253.131,2.74436
370,600036618,153.35,253.397,2.68021
374,600036619,178.625,253.064,2.76971
373,600036620,127.865,253.663,2.63879
375,600036621,162.013,253.586,2.61627
159,600036622,97.8447,253.842,2.74969
377,600036623,167.851,255.28,2.75903
389,600036624,183.354,254.944,2.72189
387,600036625,110.055,255.369,2.7965
386,600036626,151.379,255.47,2.69979
390,600036627,191.928,255.412,2.64732
159,600036628,99.814,255.984,2.62718
388,600036629,129.647,255.871,2.73382
382,600036630,133.801,256.303,2.68927
380,600036631,121.649,256.782,2.69444
384,600036632,165.891,257.784,2.62408
395,600036633,136.167,258.059,2.6097
383,600036634,100.988,258.579,2.73069
380,600036635,124.723,258.542,2.73973
385,600036636,117.267,258.809,2.71081
385,600036637,119.492,259.022,2.6718
388,600036638,128.022,259.498,2.65872
387,600036639,105.907,260.008,2.66428
160,600036640,98.8178,260.484,2.71183
387,600036641,109.68,260.565,2.68268
398,600036642,113.881,260.836,2.76579
403,600036643,154.016,260.787,2.59752
393,600036644,159.005,261.27,2.61144
410,600036645,183.021,261.17,2.63427
397,600036646,104.504,261.483,2.667
401,600036647,120.711,261.585,2.70064
401,600036648,122.591,261.826,2.75775
395,600036649,132.707,261.988,2.64434
410,600036650,184.627,262.005,2.62624
396,600036651,151.64,262.404,2.67507
406,600036652,127.317,262.739,2.76713
408,600036653,159.161,262.753,2.70359
408,600036654,163.895,262.586,2.77401
401,600036655,122.652,263.453,2.7054
398,600036656,117.018,263.937,2.75843
404,600036657,172.817,264.01,2.63422
405,600036658,187.256,265.368,2.76147
423,600036659,179.6,265.715,2.78057
403,600036660,155.79,266.192,2.753
422,600036661,157.987,266.006,2.77957
419,600036662,183.054,266.421,2.75224
418,600036663,170.013,267.227,2.64182
423,600036664,178.258,268.233,2.61019
413,600036665,105.091,268.695,2.72334
425,600036666,128.22,268.883,2.63034
419,600036667,188.158,268.741,2.7612
414,600036668,136.953,269.665,2.71402
425,600036669,127.136,269.836,2.64345
426,600036670,109.297,270.299,2.76705
427,600036671,150.916,270.083,2.70358
424,600036672,193.464,270.324,2.76923
426,600036673,106.911,270.515,2.63533
424,600036674,188.64,270.618,2.67744
422,600036675,158.265,271.045,2.68239
433,600036676,178.378,270.913,2.61852
426,600036677,110.035,272.533,2.68552
427,600036678,146.831,273.437,2.73604
437,600036679,101.741,273.573,2.66986
430,600036680,188.51,273.936,2.67627
439,600036681,167.112,274.769,2.61733
437,600036682,109.025,275.833,2.72574
440,600036683,126.153,276.348,2.72368
451,600036684,164.955,276.224,2.62767
448,600036685,112.381,276.698,2.61574
438,600036686,153.942,276.817,2.61546
441,600036687,144.747,277.53,2.63973
456,600036688,169.115,277.791,2.65423
457,600036689,106.592,279.032,2.67746
459,600036690,128.329,278.962,2.724
457,600036691,101.297,279.209,2.6547
452,600036692,147.917,279.821,2.74679
445,600036693,177.881,279.821,2.67748
446,600036694,119.542,280.051,2.64033
455,600036695,146.145,280.226,2.65866
461,600036696,175.957,281.248,2.78223
463,600036697,162.237,281.552,2.61339
447,600036698,152.334,281.979,2.60304
457,600036699,103.517,282.722,2.64806
455,600036700,140.718,282.82,2.77012
463,600036701,165.235,282.689,2.61103
228,600036702,192.674,282.784,2.59819
163,600036703,101.799,283.118,2.6747
460,600036704,136.578,283.069,2.63528
458,600036705,191.523,283.104,2.69305
469,600036706,131.944,283.505,2.68023
455,600036707,142.675,283.675,2.63586
467,600036708,120.617,283.974,2.61541
458,600036709,190.73,283.926,2.59849
472,600036710,125.254,284.267,2.66323
454,600036711,179.021,284.266,2.59884
466,600036712,111.171,285.092,2.7007
463,600036713,160.14,285.186,2.75143
467,600036714,122.343,285.764,2.68283
464,600036715,149.098,286.327,2.70901
473,600036716,185.015,286.102,2.68258
465,600036717,158.509,286.572,2.68653
464,600036718,148.206,287.044,2.67408
475,600036719,191.579,286.971,2.74491
465,600036720,158.718,287.388,2.71879
241,600036721,115.846,288.366,2.7038
472,600036722,130.217,288.921,2.63249
241,600036723,114.751,289.574,2.70053
477,600036724,170.728,289.989,2.63744
475,600036725,187.22,289.875,2.72641
230,600036726,98.7844,290.277,2.67885
234,600036727,132.869,290.302,2.7628
235,600036728,154.388,290.266,2.6544
477,600036729,172.88,290.326,2.62813
6,600036730,172.736,194.132,2.9488
242,600036731,142.681,194.481,2.9033
3,600036732,170.415,194.926,2.88609
16,600036733,164.291,196.523,2.88915
6,600036734,178.347,197.165,2.83757
250,600036735,133.876,197.807,2.80645
247,600036736,174.546,199.382,2.80391
250,600036737,133.763,199.855,2.89153
246,600036738,187.789,200.937,2.86357
245,600036739,164.672,201.298,2.8213
249,600036740,141.76,201.712,2.83725
245,600036741,161.185,202.147,2.8154
245,600036742,163.111,201.935,2.80258
246,600036743,189.892,202.423,2.82327
250,600036744,131.902,203.003,2.89588
253,600036745,178.744,204.318,2.91866
255,600036746,186.58,204.426,2.80249
253,600036747,176.568,205.261,2.82116
256,600036748,156.023,206.626,2.89463
257,600036749,163.447,206.584,2.91522
259,600036750,132.319,207.424,2.9213
258,600036751,190.522,207.405,2.99066
269,600036752,117.695,209.23,2.98648
265,600036753,159.221,209.967,2.88712
216,600036754,193.024,211.29,2.87313
263,600036755,126.753,212.014,2.81822
274,600036756,110.7,212.306,2.99321
281,600036757,106.901,213.368,2.8402
271,600036758,146.075,213.539,2.84422
266,600036759,178.1,213.521,2.94963
267,600036760,133.145,213.822,2.84151
281,600036761,109.986,214.838,2.85198
275,600036762,122.1,215.334,2.84558
276,600036763,163.943,216.183,2.82241
274,600036764,114.324,216.539,2.95954
270,600036765,137.745,216.424,2.85987
288,600036766,100.078,217.09,2.82473
288,600036767,102.467,217.152,2.88122
283,600036768,131.221,219.566,2.81695
277,600036769,150.008,219.452,2.8994
282,600036770,182.347,219.515,2.87701
280,600036771,193.493,219.65,2.84814
293,600036772,152.518,219.948,2.92233
293,600036773,156.273,220.139,2.93285
288,600036774,102.398,221.453,2.81544
283,600036775,127.902,221.552,2.96136
283,600036776,126.269,221.946,2.83932
287,600036777,135.35,222.017,2.81712
289,600036778,143.235,222.131,2.82743
283,600036779,129.895,222.579,2.91587
297,600036780,101.36,223.215,2.87482
297,600036781,98.8129,223.498,2.9788
295,600036782,165.832,223.781,2.86554
217,600036783,193.436,224.546,2.92148
304,600036784,133.383,224.681,2.90696
299,600036785,148.617,224.826,2.85944
167,600036786,98.0215,225.16,2.98779
297,600036787,99.764,226.103,2.92241
301,600036788,187.722,226.085,2.80218
307,600036789,140.29,227.028,2.81358
156,600036790,97.9081,227.905,2.88555
313,600036791,152.845,228.432,2.96053
311,600036792,162.33,229.49,2.93928
314,600036793,182.765,229.285,2.87461
309,600036794,189.461,229.424,2.93312
310,600036795,117.959,229.722,2.9197
312,600036796,145.44,229.991,2.8971
321,600036797,105.128,230.406,2.83716
311,600036798,165.799,230.938,2.95672
318,600036799,186.127,231.25,2.81017
319,600036800,137.171,231.66,2.94725
323,600036801,139.071,232.491,2.89801
320,600036802,160.521,232.48,2.79721
316,600036803,127.318,233.212,2.96818
323,600036804,144.153,233.887,2.96955
328,600036805,151.817,233.96,2.90585
334,600036806,175.441,233.904,2.82896
321,600036807,103.852,234.26,2.88457
322,600036808,173.397,234.392,2.98043
334,600036809,177.901,234.383,2.80302
219,600036810,192.441,235.509,2.9081
169,600036811,99.0908,236.297,2.9548
338,600036812,105.433,236.08,2.98212
326,600036813,163.342,236.507,2.87
332,600036814,188.826,236.6,2.90694
333,600036815,127.198,237.269,2.85676
342,600036816,149.073,237.976,2.86545
332,600036817,191.202,238.507,2.849
341,600036818,162.665,238.831,2.97757
341,600036819,165.242,239.213,2.97134
339,600036820,168.81,239.856,2.82777
342,600036821,147.965,240.704,2.95481
348,600036822,101.328,241.101,2.96969
333,600036823,123.758,241.183,2.8009
345,600036824,113.19,242.258,2.87452
343,600036825,126.226,242.894,2.91936
347,600036826,183.198,243.428,2.93441
346,600036827,158.198,244.143,2.8198
359,600036828,109.016,244.486,2.84724
359,600036829,110.519,244.846,2.84433
158,600036830,97.6037,245.382,2.86202
361,600036831,129.241,245.311,2.89366
364,600036832,102.158,246.085,2.87576
358,600036833,186.824,246.422,2.80376
359,600036834,107.343,246.631,2.88311
361,600036835,124.081,247.081,2.92352
353,600036836,144.198,247.312,2.8191
354,600036837,150.09,247.293,2.90578
362,600036838,157.683,248.299,2.83811
366,600036839,165.631,248.256,2.85993
358,600036840,187.534,248.656,2.90496
362,600036841,154.618,249.19,2.82501
373,600036842,132.589,249.423,2.87214
364,600036843,98.2457,249.946,2.9066
362,600036844,155.024,249.838,2.84918
361,600036845,129.162,250.224,2.80705
362,600036846,157.367,250.662,2.89069
222,600036847,192.938,250.698,2.87793
369,600036848,120.9,250.876,2.93208
378,600036849,140.105,250.923,2.80923
365,600036850,174.948,251.441,2.95548
365,600036851,175.817,251.421,2.91975
378,600036852,145.795,253.28,2.84141
372,600036853,110.47,253.68,2.9548
379,600036854,174.841,253.734,2.81266
376,600036855,184.598,254.282,2.88313
374,600036856,180.092,255.541,2.79785
384,600036857,161.983,256.088,2.8234
391,600036858,139.532,256.716,2.89343
383,600036859,102.315,257.346,2.81349
386,600036860,151.305,257.46,2.85938
396,600036861,149.794,257.707,2.8118
386,600036862,153.562,258.526,2.81202
394,600036863,172.174,258.536,2.83313
392,600036864,175.953,258.573,2.93055
397,600036865,102.096,258.775,2.98271
395,600036866,137.658,258.845,2.86864
392,600036867,177.505,258.899,2.89945
390,600036868,187.238,259.027,2.85404
388,600036869,129.484,260.424,2.86221
400,600036870,127.896,260.732,2.86803
393,600036871,160.438,261.228,2.91865
407,600036872,110.716,261.989,2.91961
395,600036873,138.444,261.947,2.81143
401,600036874,117.212,262.907,2.801
395,600036875,133.73,263.099,2.8039
403,600036876,153.503,263.634,2.93022
399,600036877,167.169,263.467,2.89683
406,600036878,132.692,264.565,2.90298
400,600036879,123.341,265.125,2.99466
400,600036880,124.817,265.072,2.80955
403,600036881,154.135,265.023,2.81113
414,600036882,135.502,265.189,2.91795
402,600036883,144.411,265.68,2.82417
413,600036884,105.933,266.463,2.99603
415,600036885,167.867,266.609,2.80842
418,600036886,171.788,266.701,2.96928
425,600036887,130.233,267.578,2.96273
420,600036888,146.4,267.977,2.87508
420,600036889,141.715,268.404,2.92668
421,600036890,150.542,268.279,2.85993
421,600036891,157.444,268.969,2.85442
423,600036892,181.202,270.343,2.81296
431,600036893,120.314,270.643,2.91867
428,600036894,141.877,270.595,2.86107
430,600036895,184.973,270.499,2.95146
426,600036896,103.847,271.006,2.83741
427,600036897,146.288,270.894,2.89344
429,600036898,179.761,270.989,2.89645
436,600036899,165.036,271.473,2.93348
424,600036900,189.988,271.811,2.86772
429,600036901,181.258,272.675,2.89598
428,600036902,137.382,272.843,2.95965
428,600036903,141.842,273.18,2.90434
435,600036904,155.403,273.152,2.89902
442,600036905,191.801,273.143,2.9651
438,600036906,150.498,273.639,2.93785
428,600036907,137.895,274.428,2.80471
162,600036908,101.002,274.887,2.89831
443,600036909,141.145,275.228,2.82548
427,600036910,147.82,275.1,2.8981
440,600036911,124.332,275.583,2.84267
446,600036912,115.663,275.973,2.93537
440,600036913,130.646,275.888,2.84156
438,600036914,155.64,276.044,2.85407
445,600036915,176.733,275.971,2.81591
429,600036916,183.218,276.029,2.81105
449,600036917,132.058,276.203,2.84417
437,600036918,103.22,276.694,2.92523
447,600036919,154.987,276.736,2.89706
443,600036920,138.844,276.938,2.90191
450,600036921,162.81,277.134,2.80822
441,600036922,146.387,277.774,2.97116
452,600036923,151.061,277.901,2.80437
457,600036924,103.616,278.693,2.82226
440,600036925,126.209,278.967,2.83182
449,600036926,135.796,278.858,2.83283
227,600036927,193.411,280.044,2.92254
449,600036928,136.288,280.607,2.85245
447,600036929,151.622,280.498,2.89955
457,600036930,101.301,280.689,2.97782
460,600036931,139.318,281.206,2.8136
163,600036932,99.8079,281.998,2.83563
465,600036933,155.784,282.241,2.8037
457,600036934,106.805,282.689,2.93629
453,600036935,119.462,282.723,2.96473
447,600036936,154.225,282.756,2.81062
464,600036937,143.345,283.462,2.87134
461,600036938,177.494,283.474,2.90147
453,600036939,122.534,284.667,2.96808
453,600036940,123.863,284.701,2.81013
461,600036941,171.734,285.714,2.84926
472,600036942,129.082,286.314,2.88699
228,600036943,193.75,286.294,2.94337
463,600036944,163.165,286.67,2.87335
471,600036945,175.15,287.205,2.89533
229,600036946,192.682,287.917,2.96438
212,600036947,98.718,288.435,2.81352
471,600036948,178.958,288.485,2.85086
241,600036949,117.271,288.784,2.93227
470,600036950,154.476,288.922,2.81063
232,600036951,119.473,289.216,2.92681
479,600036952,150.22,289.164,2.95188
234,600036953,130.516,289.557,2.86075
477,600036954,170.88,290.853,2.83072
244,600036955,179.837,195.971,3.14391
248,600036956,149.489,199.23,3.10158
242,600036957,146.133,199.595,3.04748
243,600036958,152.9,199.393,3.068
249,600036959,143.109,199.755,3.05792
253,600036960,181.581,201.29,3.12346
249,600036961,143.717,202.173,3.05031
243,600036962,153.052,202.441,3.14659
247,600036963,172.264,203.481,3.16901
255,600036964,187.811,203.569,3.01987
260,600036965,172.915,204.27,3.15641
260,600036966,174.806,204.398,3.02744
261,600036967,141.839,205.049,3.11108
252,600036968,160.215,205.268,3.10612
260,600036969,171.248,205.063,3.0304
260,600036970,174.053,205.129,3.06376
248,600036971,145.921,205.958,3.01434
251,600036972,168.285,206.218,3.16146
255,600036973,182.21,206.105,3.05415
269,600036974,119.512,206.619,3.11642
255,600036975,184.682,206.519,3.06333
269,600036976,114.982,208.145,3.14822
262,600036977,151.007,208.056,3.08151
266,600036978,182.686,209.746,3.0369
273,600036979,117.573,211.106,3.09261
263,600036980,121.597,211.122,3.1005
268,600036981,186.951,212.269,3.05987
276,600036982,162.63,212.582,3.06183
263,600036983,124.013,213.171,3.12276
276,600036984,158.836,212.971,3.09355
275,600036985,125.446,213.568,3.0482
280,600036986,191.186,213.815,3.04795
288,600036987,102.486,214.303,3.19265
279,600036988,170.355,214.578,3.0128
279,600036989,166.888,215.529,3.12277
282,600036990,177.201,215.677,3.12746
286,600036991,133.263,216.424,3.17022
283,600036992,131.466,216.911,3.07667
271,600036993,142.575,217.305,3.15624
278,600036994,157.435,217.239,3.01114
277,600036995,151.37,217.582,3.10948
284,600036996,186.546,217.664,3.13018
283,600036997,126.25,217.916,3.19648
290,600036998,171.354,217.885,3.03059
280,600036999,189.419,218.432,3.07589
290,600037000,170.612,218.852,3.16771
285,600037001,112.242,219.194,3.0411
292,600037002,122.178,219.15,3.11476
275,600037003,122.827,219.167,3.01088
